ts,x,y,longitude,latitude,motion_score
2022-04-02 17:39:32+02:00,1925439.9110527136,5107625.296729081,13.5791078,54.49593185,1.5472952786087093
2022-04-02 17:39:42+02:00,1925666.3076117774,5107761.399179198,13.5805002333333,54.4972138833333,1.4562914552345712
2022-04-02 17:39:52+02:00,1925993.7143256962,5107881.181571191,13.5826181,54.4985195166667,1.5487507846677901
2022-04-02 17:40:02+02:00,1926366.010730953,5108012.008280324,13.5850335333333,54.4999659666667,1.805658992696237
2022-04-02 17:40:12+02:00,1926694.4795080184,5108151.492461128,13.5871319666667,54.5014134833333,2.33416468964877
2022-04-02 17:40:22+02:00,1927016.2166485041,5108326.971675785,13.5891347,54.5031079833333,3.2692159349088388
2022-04-02 17:40:32+02:00,1927396.1925069918,5108485.458887317,13.5915658666667,54.5047622333333,3.9621997895577716
2022-04-02 17:40:42+02:00,1927759.1506934138,5108630.36377948,13.5938968333333,54.5062963333333,5.09766467355664
2022-04-02 17:40:52+02:00,1928103.770879139,5108759.774370659,13.5961210166667,54.5076948333333,5.223667134616366
2022-04-02 17:41:02+02:00,1928467.3289205325,5108813.817262322,13.5985791166667,54.5085831833333,5.641575885881731
2022-04-02 17:41:12+02:00,1928699.310931955,5108921.200363476,13.6000487666667,54.5096689833333,6.245693667105117
2022-04-02 17:41:22+02:00,1928786.5764803556,5108987.230655955,13.60056685,54.5102599166667,6.19845220597311
2022-04-02 17:41:42+02:00,1928784.5894328647,5108986.282864188,13.6005543,54.5102504166667,5.777002439548799
2022-04-02 17:41:52+02:00,1928786.543191845,5108990.035205877,13.6005628166667,54.5102798333333,5.160882206126869
2022-04-02 17:45:32+02:00,1928765.9957328446,5108978.71520104,13.6004351,54.5101707833333,4.437862623183879
2022-04-02 17:46:12+02:00,1928764.3833012283,5108977.884133292,13.600425,54.5101626333333,4.230573524239187
2022-04-02 17:46:22+02:00,1928765.9554089487,5108976.688307029,13.6004375666667,54.5101563,4.934710245274972
2022-04-02 17:46:32+02:00,1928765.3297877791,5108977.802892319,13.6004317,54.5101633666667,5.980339286919671
2022-04-02 17:47:32+02:00,1928759.8854658057,5108975.720551194,13.6003966166667,54.510141,4.902828233140252
2022-04-02 17:48:02+02:00,1928761.5917983933,5108974.156738865,13.6004106166667,54.5101322333333,4.810437476380632
2022-04-02 17:49:12+02:00,1928759.5737685852,5108973.566195879,13.6003973666667,54.5101252333333,3.118643659254278
2022-04-02 17:50:02+02:00,1928761.8751238778,5108974.726754429,13.6004118166667,54.5101366833333,6.513184170293593
2022-04-02 17:51:52+02:00,1928764.429525197,5108975.760779691,13.6004282,54.5101475833333,7.08002171136148
2022-04-02 17:52:22+02:00,1928762.255593956,5108976.422840114,13.6004121666667,54.5101492833333,5.656703672789417
2022-04-02 17:53:22+02:00,1928761.550170659,5108976.623394569,13.6004069833333,54.5101497333333,4.799280963251982
2022-04-02 17:54:22+02:00,1928759.7320531458,5108977.78516248,13.60039275,54.5101554833333,4.768249295269014
2022-04-02 17:57:12+02:00,1928757.384760031,5108974.900852837,13.6003803166667,54.5101317,3.7158898749797444
2022-04-02 17:59:12+02:00,1928760.4880237929,5108974.61045651,13.6004023166667,54.5101339333333,3.966121064891181
2022-04-02 18:00:12+02:00,1928758.8302533496,5108975.759738832,13.6003892166667,54.5101398166667,3.9714138680285904
2022-04-02 18:00:22+02:00,1928758.5667887223,5108975.574541794,13.6003876333333,54.5101381333333,4.087846707438827
2022-04-02 18:00:42+02:00,1928764.0544175946,5108974.473408783,13.6004273333333,54.5101379,4.078185612741878
2022-04-02 18:02:22+02:00,1928773.8033691128,5108974.3455949975,13.6004953833333,54.5101505,6.1555627894746925
2022-04-02 18:02:32+02:00,1928771.0215211157,5108975.659866484,13.6004742333333,54.510156,6.1121867866041075
